tenure_months,monthly_charges,total_charges,age,credit_score,support_tickets,login_frequency,avg_session_duration,payment_delay_days,contract_length_months,num_dependents,international_plan,voice_mail_plan,data_usage_gb,roaming_charges,device_protection,paperless_billing,num_referrals,churn_target
17.0,79.33,1368.41,47,497,1,6.532404334282199,7.475759066378831,3,-0.9347441653516276,4,0,0,-1.5693879460986406,7.432821607296961,0,0,3,0
55.0,64.71,3242.34,44,521,3,3.3859320016110934,0.4886134514372061,5,-0.392052735022972,0,0,1,1.3641722703986252,1.0658326761400017,1,1,2,0
54.0,95.55,5331.71,19,685,5,-3.1572203284864684,1.6124781377404547,4,0.7867096659030431,1,0,0,0.45958683411409557,-5.561605337135176,1,0,1,0
36.0,34.54,1342.43,51,734,1,-0.659589004441076,-5.035215623313106,5,0.2787022758803679,0,1,0,-1.0366760714840277,-3.4555418190788525,1,0,2,0
1.0,64.03,63.61,41,736,3,7.002768931774065,-0.6257979178450555,4,-1.2194678739743692,5,1,1,0.258296450749629,0.34265874244718164,1,1,1,0
1.0,66.73,61.87,66,699,2,4.522524620035125,-1.5368039970829432,5,-0.17516852007156658,4,0,0,0.17866759820576525,1.6916712876605027,1,1,2,0
25.0,121.29,3185.13,53,590,2,-0.9079096115555123,-0.9316439690396795,9,1.7132757109800347,2,1,1,1.4774525893398631,2.8301883657366864,1,0,2,0
35.0,63.34,2371.58,40,623,3,3.5148329871851156,-0.6513409534249792,3,0.4674821843906569,0,1,1,1.1723839190973795,2.857332507341204,0,1,1,0
11.0,76.06,799.38,46,595,3,5.868447727000145,2.1812479563068417,0,0.9321546537452082,4,1,1,-1.5108053463403783,4.758637443871085,0,1,2,0
69.0,60.01,3995.76,53,653,1,-3.053288643507609,0.05959136773220956,3,4.951649239925691,0,1,0,-1.0498099576549422,-5.076573532376854,1,1,4,0
38.0,69.58,2444.45,52,669,0,-1.131248567701248,-2.3069996332882488,2,2.291936878532109,1,0,0,0.9558365656810262,-1.942940265004164,1,1,2,1
25.0,40.1,962.29,20,661,0,6.59192669166626,6.02502512024219,2,-2.7623066331576838,2,1,1,1.1765404384298621,-0.207476960303643,0,0,6,0
57.0,19.99,1038.61,29,521,0,7.446576765667346,5.27211273987555,9,-1.2043486296789547,1,1,1,1.0023184486091585,2.285417678046492,0,0,9,0
29.0,81.07,2250.18,41,558,4,5.2213381081498405,2.273581747037125,6,2.3581892195617233,2,1,1,0.7600506735422811,5.18933727772881,0,1,2,0
53.0,65.73,3662.65,31,589,3,2.1698713935315483,-0.10698685778359508,1,1.0479469896695213,1,0,1,-2.6685577819233592,2.43090252251732,0,1,1,0
38.0,54.87,2104.83,34,690,0,0.14509720346349275,2.083153563004174,2,1.0962015900507576,3,0,0,-0.40905284779957013,-1.23073943120964,0,1,1,1
5.0,88.65,417.38,19,775,4,1.3973307309426244,3.47060642679204,2,-1.4497384780431073,2,1,1,-1.2173411845560054,-2.207748274380183,0,0,0,0
41.0,50.25,1927.47,23,645,3,5.400907407321155,4.316929713678615,2,0.11618278419923345,2,0,1,-0.8501924246007927,-0.42977596556548964,1,0,5,0
1.0,125.32,134.92,70,711,3,4.9278709372007565,-3.412287015614486,6,-0.7266707190137761,2,1,1,0.7448980707887994,9.02083523610502,0,1,4,0
26.0,120.46,3192.62,41,600,1,2.5604117642099533,1.7945840071414398,3,-0.2983489267757006,2,0,1,-0.3705696285875467,4.5302080035713255,1,1,1,0
1.0,119.72,120.5,58,509,4,9.469584681688227,4.620093339378261,2,-0.15531153495791894,4,1,1,2.9444197578488045,11.677307185677686,0,1,3,0
33.0,117.05,3521.92,47,536,2,3.6975371452700205,1.4505380796900915,1,0.1868796096937242,1,1,1,0.4007074664329605,7.859475127657558,0,1,3,0
20.0,124.65,2293.43,52,497,2,-2.6346862056988516,5.579922475783625,3,1.249109544192236,1,0,1,-0.1201608301097064,1.272665277599401,1,0,0,0
1.0,98.31,90.78,53,659,1,9.389848153196507,-0.18219531310006176,4,0.7125259756926816,5,1,1,0.7181078499953508,7.53739111975708,0,1,4,0
25.0,36.69,864.96,33,607,2,5.853339066475679,3.2091477718064882,5,0.5415524861849164,2,0,1,-0.041028717748182425,1.292955231764523,0,0,0,0
65.0,88.24,5621.76,34,671,1,-9.110140433058918,5.384832739283074,1,5.958847197189844,0,1,0,0.6665843866716097,-9.969652079799019,1,0,2,1
43.0,128.58,5040.69,32,625,2,-6.123520551305284,-0.23456433613987177,6,-0.07302135815971678,3,1,1,0.9850117975593145,-2.650863114794002,1,0,4,0
45.0,76.96,3258.01,47,424,1,0.3050298053467566,5.040048290762783,1,0.5868721834459676,2,1,1,0.8587557461429137,-0.6229692687383939,1,0,1,0
46.0,19.99,938.56,50,801,1,-4.283163751867052,-11.186336009767707,6,4.013596447971713,4,1,1,-1.391340384282803,-6.1290286704631765,0,0,10,0
38.0,92.4,3423.72,35,629,3,3.6803305493277,1.9321789774753826,7,0.44006267431637935,3,0,0,0.14242195019700274,2.577379643304118,1,1,3,0
28.0,82.45,2400.27,41,622,2,3.7142673946455598,3.3597006176243047,7,0.14354553335532638,1,0,1,-0.1837017411455107,2.8503165125661867,1,1,4,0
57.0,65.22,3418.5,78,719,1,-7.123468499564696,-10.885071864692735,1,4.286014429613367,5,1,0,0.3949230567432217,-1.0990320497519883,0,1,9,0
66.0,52.95,3318.66,30,448,1,1.1874345266466524,8.720216421244894,1,1.4704109592401795,1,1,1,-0.1332459212752904,-2.4187248346672092,1,0,6,0
16.0,96.32,1484.69,62,590,0,4.264934566505116,1.1364202963091747,8,-2.163355627664344,3,0,0,-1.1800748063111668,5.408577097276813,1,1,4,0
28.0,95.13,2801.62,33,579,2,2.992218817417539,3.5794524246949386,0,-1.3504391059382468,2,0,1,-1.9806803253959593,1.9863696133595714,1,0,1,0
1.0,83.52,91.22,73,708,3,1.3381825438618582,-3.759286188722946,2,-1.3804584440111105,3,1,0,-1.2379799735024741,2.582572647821816,1,1,3,0
49.0,48.41,2471.72,44,610,0,0.06446780157971349,-2.699833352224809,3,2.6749554490109735,0,0,0,0.2665428008025302,0.3487870648740976,0,1,7,0
64.0,104.19,6111.53,28,762,0,-5.589066639210004,-0.7547043763043548,8,3.2715185715747777,0,1,0,-0.5428526470960725,-3.6486317535255193,1,1,1,1
46.0,97.73,4117.62,27,702,0,-6.699919470504006,4.540394472864984,3,2.8408053527074246,0,0,0,-0.2998180786071756,-7.390737496783331,1,0,0,0
20.0,117.46,2507.85,41,661,5,-1.6939776407036782,2.6313662354085716,7,1.7498432933682975,1,1,1,0.40251313889557566,-0.1841327710947598,1,0,0,0
72.0,23.63,1582.96,37,660,1,0.20563340357917861,-6.060650763,5,1.5540709799829688,3,0,1,-0.9105363548340868,-2.6495880468515143,1,1,2,0
1.0,53.07,51.65,52,850,2,1.4322078938847749,-0.6847925706626705,1,5.394055031843062,1,1,1,-0.9676667133673353,-5.163464354179814,0,0,4,1
25.0,36.38,955.2,37,682,2,5.075817197884195,-2.387081030418848,1,1.0733035819903771,3,1,1,-1.0019482155456179,-1.8227710519869798,1,1,4,0
23.0,53.16,1337.45,51,609,3,12.996987844696019,-0.5973462189756394,4,-1.3084763860720856,2,0,1,0.6210490247883848,10.706408520208619,0,1,8,0
52.0,30.23,1500.8,18,397,2,5.103009189990454,8.571517113132895,2,-3.761572271158339,2,1,1,1.0727573334049079,2.957744454218791,0,0,1,1
52.0,23.39,1310.06,28,592,3,4.340606267954011,8.266084021558864,5,1.5610494569940536,2,1,0,-1.595826643486457,-2.666391106899718,1,0,9,0
2.0,58.17,121.06,25,777,1,7.0567680689657,4.793278514761762,3,-1.1444158130077224,3,0,1,0.6956771613837678,2.3714701386913064,0,1,6,0
11.0,81.68,908.73,57,652,0,2.834916459756212,-1.481008990324107,4,0.4123634736230164,3,0,0,0.060065420312046564,3.2311240757333475,0,1,3,0
37.0,126.99,4279.33,36,672,0,-4.269160829354782,2.2627773139236873,4,2.9298720812269057,0,0,0,0.9139286213172398,-2.1175937256012842,1,0,1,0
46.0,63.23,3146.63,36,506,1,5.914569356786734,4.02603173732399,6,2.5128535471826767,2,0,1,-0.6722015572167221,4.058127578797661,0,1,0,0
23.0,79.88,1821.61,57,632,3,4.84074719036615,-3.1065717687152747,6,3.579363763786511,1,0,1,0.1577527789052435,4.0846820857862225,0,1,5,0
25.0,107.79,2751.91,35,659,0,-0.026564175228472653,3.0439415654863797,4,1.4768322552978739,2,1,1,1.2868104614717688,-0.44872509596646115,1,0,0,0
26.0,77.7,1849.51,41,479,2,8.833865443387884,9.366395267854521,3,0.2708004683431311,3,0,1,0.2263837652488236,7.890164862604579,1,0,10,0
23.0,60.55,1523.28,44,591,2,4.888775144883414,0.614924263985597,3,0.4674161804148729,2,1,1,0.9010385370750534,3.7321409388209563,0,1,3,0
71.0,29.7,2286.59,24,547,1,6.219024563843206,3.668087284871932,5,-1.102322155881022,0,0,0,1.2622230989640388,-0.6496403777873332,0,1,6,0
1.0,72.29,75.57,77,830,3,1.3336418323301,-11.02162072742657,2,1.8186473891234778,1,0,1,-1.430559725453751,-0.5092216086710792,1,1,7,0
36.0,71.51,2318.66,41,737,3,-2.4776246040138297,-6.553938437520493,0,-2.0329299926747386,0,0,0,-1.1691922691489145,-2.8273380178068637,1,1,4,1
49.0,51.93,2550.04,30,518,0,5.325461977848556,2.93121293919708,5,2.0484678054854704,3,1,1,0.9039464428273197,2.400224527193791,0,1,2,0
72.0,45.86,3131.39,18,408,3,3.9354279570813766,10.385852439205749,5,-0.17166570023604877,4,1,0,0.9047047319134898,1.0550815895448047,1,0,2,0
61.0,19.99,1174.65,31,590,2,1.6339613607189467,-5.025806061172741,4,2.7609005297571096,1,0,1,0.8726337640292486,-3.661310031350539,1,0,8,1
1.0,101.96,103.78,63,759,0,3.750733241918024,-2.151241547189115,2,-3.553966954826952,4,0,1,-0.2986706945681753,4.1993008469803925,1,1,0,0
7.0,41.99,265.95,48,706,2,4.782627328272878,-1.422374978908795,1,0.6456038608084064,4,1,1,-0.11151095185882313,-1.1077697239069981,1,1,3,0
52.0,37.9,2041.74,18,670,1,6.073106636689651,5.2948876465587205,4,-0.16898257785198456,4,1,0,0.001658827983061723,-1.091330125259663,1,1,7,0
11.0,117.33,1187.84,42,718,0,-0.840891107983026,-1.4794455300501799,6,-2.9500926012322344,1,1,0,0.12759172503355887,2.3189911092109066,1,1,2,1
6.0,82.72,520.34,28,685,3,3.0526689873978876,5.107426573009268,2,0.19883600509203692,3,1,1,-0.8622645164185927,0.886060354422946,0,0,1,1
1.0,138.71,128.11,36,710,0,-2.234175785563911,3.203867116951187,9,-0.8198652310238962,2,0,1,0.14823535628981982,0.053531894382977736,1,0,4,0
8.0,110.97,972.02,30,850,1,-1.363142880211829,0.09816558527914604,4,0.0029811617839190507,2,0,0,1.2025434686248881,-1.2648402724344574,0,1,2,1
31.0,94.94,2854.23,21,589,0,6.258177076392363,5.515097673352926,3,-1.5932893097633385,4,0,1,0.3083218385149384,4.121652599954413,1,1,4,0
36.0,113.14,3811.16,51,738,1,-8.45965500413736,-6.234443671833507,0,0.5673892788337855,1,0,0,-1.2976284718958182,-3.088238762513758,1,1,8,1
18.0,74.46,1351.35,53,746,2,-0.5456436219676237,-5.45517031968926,5,0.5174165694815763,0,0,1,0.6824037102247325,0.309035103609609,1,1,5,0
66.0,62.8,4352.97,29,588,3,4.268654068678658,4.1315082099456975,2,1.656156746307863,4,1,0,0.25201408444349754,-0.08351569856541502,1,1,6,0
49.0,66.97,3606.05,30,585,2,-0.10149445058654245,6.015519484916171,3,1.1418576792757928,1,1,0,0.8086535638794032,-3.40454907707048,1,0,4,0
22.0,59.85,1258.67,46,714,4,2.7543004503895308,-2.7073836696882245,5,-0.03166523296621293,1,1,1,-0.4518533821354335,1.289292636085321,0,1,1,0
24.0,110.05,2388.24,47,691,0,3.490225332222558,-4.34666052118876,1,-1.124559989085025,0,0,1,1.290081157043634,5.86289361799371,1,1,0,0
72.0,76.06,4941.71,25,396,2,4.153801900429404,6.35400476669361,12,0.7614748181715871,1,1,0,0.26229366159020784,6.804133981983755,0,1,3,0
42.0,46.26,2040.17,62,732,1,-1.413089446474224,-10.499686543426654,4,4.226476239061894,2,0,1,1.390610669288292,-1.3042106866100562,0,1,10,0
64.0,62.88,4220.01,43,418,1,7.6862710866625905,2.9436320260604476,4,-2.074230333497867,1,0,0,-0.7634943132955437,5.752604531793655,1,1,6,0
66.0,84.82,5277.99,28,599,2,-6.049746138591838,0.9903719904021981,1,-0.9696835919448737,1,0,0,-0.27113182991153123,-2.3394936503005397,1,0,2,1
14.0,84.07,1065.31,24,580,0,4.454603737837477,11.858413820690979,1,-0.40953344478246134,3,0,1,1.4684642286243905,2.6850337703565406,0,0,8,0
29.0,26.31,823.41,41,616,2,4.6873322329109195,0.9877004294853192,7,0.9578116511210429,3,0,1,1.871562576098984,-0.6943328851080091,0,0,2,0
15.0,123.61,1741.56,37,673,1,0.5715758813954712,2.6215250062309163,0,0.8120265946118573,2,1,1,-0.6933826197292158,2.354821569438208,1,1,0,0
26.0,149.99,4201.41,45,607,3,-6.14380158577858,1.5883726730039276,7,2.2571514765552916,0,0,1,-0.77309244521463,0.3056014462076797,1,0,4,0
72.0,78.54,5440.82,18,421,1,-0.8968179698466613,8.252817489167118,8,-2.064826345447446,1,1,0,1.4088208189902625,1.7677290122255715,1,0,5,1
41.0,71.94,2996.13,20,682,1,-0.9840250322485125,5.600432872642008,8,0.34085929186846753,3,0,0,-0.6200008819863293,-5.452357801242391,1,0,2,0
40.0,75.18,2912.11,43,643,1,-0.3562959019928255,-5.738924773181307,5,-3.7927055853570195,1,0,0,-1.976079351292634,2.099360877963722,1,1,4,1
59.0,47.65,2575.77,45,433,1,4.918573053803907,7.347229519911881,0,0.17076447053308874,1,1,0,-0.48157935133752017,6.405607723606449,0,0,6,0
1.0,123.93,117.62,40,708,1,2.8972615510006765,2.516483366870561,8,-1.2864187775473943,1,1,1,1.136074630595519,5.078798411904298,0,0,0,0
72.0,19.99,1381.87,18,439,1,7.7342346732755365,6.214007314093127,7,-1.1847794358255546,2,1,0,0.9974149973981123,-0.9151601787904305,1,1,10,0
11.0,104.45,1045.87,29,763,3,-1.9338382888347332,4.750448439840532,9,0.6999796563050428,1,1,1,-1.011117351081861,-2.075963852794476,0,0,1,0
55.0,108.73,5743.95,54,525,3,-2.231782406569201,-3.1199507971596234,2,-2.2080912246953104,2,0,0,0.22794806506264004,2.21421448773159,1,1,1,1
59.0,93.65,5763.72,29,539,2,-1.3978655546353143,2.954964690104753,1,-1.444389678048565,1,0,1,1.2011819827429875,1.8967805703795588,1,0,4,1
72.0,71.4,5151.46,41,676,2,-3.149908700297201,-6.842490842345152,7,-0.8782220026136796,2,1,0,0.9186367245357779,-2.1870809325720137,1,1,2,1
7.0,88.2,660.07,43,704,1,2.8219016019089382,-2.56664751486884,3,-0.23994192339751452,2,0,1,-0.319948392960392,2.839006052943343,1,1,4,0
68.0,19.99,1368.62,52,577,0,-2.733782539987762,-7.345881883991046,3,0.22622313266328398,2,0,0,0.04738631574455265,-3.530639753081235,0,0,10,1
62.0,70.22,4608.32,27,649,1,1.7879527663391712,1.0589433238535806,4,0.24426319770056337,0,1,0,0.571499967500953,-0.79177608133145,1,1,4,0
29.0,149.29,4161.23,22,697,1,-3.3203937838823916,2.847909245935217,2,-0.9099930686911952,0,0,1,-0.706854389772492,2.147928473631288,1,1,0,1
72.0,49.45,3641.97,32,639,0,0.0178821647211079,5.88689159860954,11,4.599883797227262,3,1,0,1.0724246576876852,-4.509823976927035,1,1,8,0
49.0,65.38,3420.84,28,799,0,-0.7877822619376545,-2.836530422997535,3,1.5596597267567103,1,1,0,1.447286394814131,-1.3284776277764596,1,1,1,1
30.0,94.53,2731.45,33,603,1,2.9066699459626,5.135223099347992,2,0.6423249455975486,1,0,1,-1.320354761431981,2.662071473584585,1,0,4,0
47.0,89.42,4144.32,65,509,1,2.640425299560533,-0.434936408890798,1,2.668360023771543,2,1,0,-0.7328237361718964,8.482532026497923,0,1,1,0
26.0,44.85,1052.75,60,642,0,2.879731409883548,-3.798148733081481,17,3.477565458067406,1,0,1,0.03352367389976907,2.6802025175430595,0,1,7,0
44.0,149.99,6752.21,54,640,3,-7.797675951754052,0.013078354929408769,2,1.9130391180277142,0,0,0,-1.2100705131678204,-3.2817316867364834,1,1,1,1
63.0,29.97,2018.64,46,645,0,-0.9582374172855934,-7.248739887761081,2,2.128408748483833,1,1,1,0.4054729258333872,-2.776421331357551,1,1,6,1
1.0,100.1,92.26,74,850,1,2.743275772873071,-8.830591288648304,1,-2.6091966668358992,5,0,1,-1.8106795171661254,0.8749581312038079,1,1,7,0
49.0,39.3,1867.52,51,722,0,-1.5009570302037505,-7.140110947478212,4,1.6599774069963846,0,1,0,0.6265342299634824,-4.468660800262748,1,1,4,0
72.0,90.63,6218.21,18,631,2,-3.2671316837920275,3.2270383784842065,5,1.609734084739716,2,1,0,-1.2257561146566,-1.6226850744326402,1,1,0,1
1.0,84.48,79.78,64,685,3,4.5227970593067015,-2.292876008926396,9,0.26701010733724884,0,1,1,0.30161247540205705,6.115756750029208,0,1,2,0
35.0,19.99,682.97,40,563,1,-0.4018149356962289,-3.622448196931393,1,-2.434029895470836,1,0,0,-0.740398602103243,-2.7378060369535366,0,0,10,1
4.0,111.92,436.27,44,819,2,0.3961791883314321,-0.6582169799669791,4,-1.4590230473106731,2,0,0,0.023722550312675755,0.8007052193757781,1,1,3,1
72.0,55.69,3903.71,42,526,0,-1.428683186933827,1.4702726284567986,1,3.5946308277301613,2,0,0,-1.9805662499764216,-3.3781499726172974,1,0,4,0
26.0,36.91,907.94,39,724,1,-0.13198647001818298,0.32039123571311506,7,2.095614691989082,1,0,1,2.0827057822964616,-4.04711559878635,0,0,3,1
1.0,85.54,84.28,71,700,2,4.299127690212558,-5.172023436893692,6,2.692206963258377,1,0,1,2.286168375515904,4.5514068000380785,0,1,5,0
61.0,126.15,7702.35,61,558,2,-2.9067652153202963,-4.399801296946374,5,2.421298299304071,2,1,0,-0.6852346225553373,3.4414785760955713,1,1,0,0
20.0,103.8,2219.93,24,718,3,1.7416344496349225,-1.013751374696906,5,-2.4123036751418505,1,1,1,-1.0229202462373215,0.4390178078306732,1,1,3,0
14.0,81.82,1211.05,52,692,2,3.26747089627946,-2.8999758020853896,2,1.0831779873547553,1,1,1,-0.025032823640404833,3.2744963929759408,0,1,2,0
1.0,63.91,68.71,39,782,1,3.8670618063994353,-1.8530604548265444,6,-0.7158774601132828,3,0,1,0.7252047550188216,0.1608028423242427,1,0,5,0
72.0,21.89,1695.34,46,404,2,1.4542358405336946,-3.821830416709217,7,-2.0468548566660028,0,0,0,0.9632535999951054,2.0117577673148817,1,0,7,1
51.0,102.51,5186.88,57,518,2,0.25571139024170625,0.135017466603003,7,2.2325009303592225,2,1,1,0.3698285751551922,3.83290221932303,1,1,3,0
28.0,67.18,1737.41,44,611,2,1.5426332810063852,2.689395576238995,0,0.1618086812270858,1,1,1,1.0996962118804638,-0.3550972418998535,1,0,3,0
62.0,40.19,2383.86,20,586,3,4.382005660040144,2.4445929978188725,3,-1.2324559212133996,0,1,1,-0.20442093689653487,-1.3975444256021126,1,0,4,0
33.0,129.67,4350.53,41,602,1,1.5978539527553381,1.3851406912663826,3,1.796934544617835,2,1,1,-0.8627313376650566,4.393094432056674,1,1,1,0
29.0,130.62,3862.8,56,623,3,-2.1982939094518774,-2.5087166487740813,3,1.0847356231211822,2,1,1,-0.7777012947139739,3.2203701807416087,1,1,2,0
26.0,35.62,896.84,26,607,0,3.536892269336215,4.189696879300451,4,-2.08137942577835,1,0,1,1.4424376451408338,0.7880941656066172,0,0,3,1
72.0,31.08,2100.72,18,493,0,3.298024845075109,4.5712695889250154,2,1.8040053531856892,1,1,1,0.9571187706262299,0.40239889174096366,0,0,1,0
7.0,149.99,1054.36,39,776,3,-5.548556119261554,-0.005084422623863244,6,3.3214130116636564,2,0,1,-1.0385348851182934,-0.7393841862241461,1,1,4,0
9.0,118.87,1023.54,69,775,0,-3.124330784726518,-9.172073916842875,2,-1.4249845425864356,2,0,0,0.34891176847269084,0.7859670683339186,1,1,5,0
5.0,99.01,505.2,28,754,2,-2.7852612427190926,2.6681079447626592,15,-0.9683642174741646,3,1,0,1.2708849338505535,-2.2877857690738423,0,0,5,1
38.0,85.09,3041.55,46,612,1,0.7902001130472192,-0.5305978261144895,3,-0.07282297220446332,0,0,0,0.04877461444352623,3.5080134907666585,0,1,0,1
34.0,48.14,1489.27,21,641,0,3.605112341432977,2.425833108286102,2,1.7821730211687121,3,1,1,0.10546933314147192,-0.6937123211214531,1,0,1,1
56.0,77.0,4462.52,42,527,4,1.9624862826353053,-0.606316896960438,4,1.9157473392165265,1,0,1,-0.5461828057902709,5.300488892778445,0,1,4,0
1.0,149.99,152.5,55,707,4,-3.3411457184327413,-1.9290792605114289,7,1.0742401037217146,0,0,1,0.4402627070382931,4.293397417390816,1,1,5,0
1.0,149.99,153.64,26,767,1,-5.573271030496577,3.516429214719858,1,-0.14544835761051533,1,1,1,0.5467530782402311,-2.4593589073566737,0,0,6,0
72.0,70.53,5091.92,42,573,1,-5.124673250619583,-2.0611398148061597,3,0.6832262617729923,2,0,0,-0.1434280689889746,-2.7955588554162016,1,0,1,1
18.0,87.25,1636.76,46,620,2,7.143520572031379,0.45613248681469964,3,-1.0923274498393405,1,0,1,0.8783644136087649,7.383016712116955,0,1,5,0
13.0,61.82,832.62,46,652,2,2.4863655904711393,-0.06299454151735263,2,1.1439544661255838,3,0,1,-0.4357169739096753,1.8614454185615839,0,0,6,0
66.0,62.27,4120.35,55,558,1,-0.5312171734363893,-2.160092961363688,2,2.062487392895886,1,0,0,-0.8619675763533182,1.4070103799422164,0,1,1,0
21.0,108.41,2093.13,60,684,1,-3.4309377892834982,-5.029356757323844,7,0.823041916763662,3,1,0,0.13588294784183913,0.011097570494488633,1,1,5,1
22.0,76.52,1639.34,45,589,2,4.6385631925575534,4.309986334425355,3,-3.17964775293261,3,1,0,-0.6714487372538703,3.7389566500503664,1,1,7,0
5.0,149.99,762.37,46,720,1,-6.291172468549995,2.9536242081436956,3,2.6258681611561183,0,0,1,1.9073153881223774,0.17256812006194053,1,0,2,0
33.0,19.99,682.58,62,640,3,2.8731089976569666,-7.8566964358297895,1,1.8122930118163718,1,1,1,-0.17838303192699967,-4.283172461250388,0,0,10,1
72.0,19.99,1505.13,30,501,1,2.743054337598483,5.010260630056535,2,1.3186617257739175,1,1,0,-0.2856018729278986,-1.143568396219267,0,0,4,0
7.0,56.41,409.02,18,553,1,10.76830365507732,8.103782560227256,3,-0.4908844125527313,5,0,1,-1.145452869949579,4.393093390798246,0,0,1,0
58.0,116.13,7019.93,22,625,4,-6.311197264936405,3.2173692292577574,4,2.2173245274646387,0,0,0,0.7711749813688922,-6.209953221146334,1,0,2,0
10.0,107.34,1113.99,38,654,0,5.567757446664926,-2.520696413392148,9,2.3598874627229423,3,0,1,0.6112190773354792,6.242188480389795,0,1,7,0
29.0,114.04,3554.22,30,441,1,9.457289171659932,7.51738341075982,8,0.847393364003195,4,1,1,0.5763045242079313,11.00730164434311,0,1,2,0
46.0,19.99,1005.97,43,537,2,6.276657718189824,3.247796163304367,0,0.7583763488881146,1,0,1,-0.8134961507455988,1.3081652111507904,0,0,3,0
39.0,121.72,4750.91,49,595,2,-2.5061743549030417,2.2984860976420447,2,2.812484156248035,0,0,0,3.7453792279758287,0.7936823530960705,1,0,1,0
6.0,54.56,324.47,45,765,3,0.37189583435807083,-2.5023086759930417,3,-0.9193802260426985,2,1,1,1.4212935197207992,-1.9469467203617992,1,0,3,0
44.0,63.17,2890.86,21,671,1,2.3811372709747243,5.531838633439614,7,1.32048065772561,3,1,0,-0.35324654292745533,-2.5446161119972723,1,0,5,0
56.0,149.99,8505.27,31,602,2,-4.744448838550985,0.3435291575164922,3,-0.06902058786742538,0,0,0,0.3480134108767761,2.8900766299102667,1,1,3,1
